id	Description	Harasser	Time	Location	Trigger	harasser_age	harasser_num	harasser_type	time_of_day	location_type
0805	nearby this place of clock tower , there is kamla nagar market where oftenly girls go for shopping , on that very day two boys from the roadside came and started passing bad comments on the girls nearby by momo corner and pushed a girl while passing that place .	['two boys']	None	['market']	['passing bad comments']	1	2	0	0	5
4336	while going out work or on my way to college people used to pass comments like chinese , chinkis , etc	['people']	None	None	['pass comments']	0	0	0	0	0
0150	i ride a scooty to travel around . i would feel earlier that maybe if i ride a scooty i would not be eve teased as much , clearly i was wrong . recently during the ganesha visarjan i noticed men staring at me , taking the excuse of traffic and trying to get close to me and my friend who was with me . not just this even on normal days i find rickshaw drivers staring at me when i wear skirts and rise or even if i m wearing an indian wear they still stare . once on a lonely road a car was driving behind me and kept honking even though the road was empty .	['rickshaw drivers', 'men']	None	None	['staring', 'stare', 'get close']	2	0	0	0	0
0636	my school name is jp high school . there was one health teacher who used to rub our back and some time he used to take the hand up to waist line . at that time we didn t know that it was harassment . even though we talked about it with our female teacher but they also did not do anything .	['teacher']	None	['school']	['take the hand up to waist line', 'rub our back']	0	1	2	0	11
4450	one of my friend boyfriend always black mail her and try to have physical relation with her . . . . . .	None	None	None	['black mail', 'boyfriend', 'have physical relation']	0	0	0	0	0
4444	two guys going on a scooty and slapped touched on the back and moved their vehicle at full speed .	['Two guys']	None	None	['touched', 'slapped']	0	2	0	0	0
0144	one of the shop keepers , on the pretext of showing me a bag i was interested in , kept touching my breasts . at first i thought it was by accident , but within a few seconds i realised it was intentional . i immediately turned to leave and he kept asking me kyu madam , acha nahi laga ? giving me a disgusting smile . i was alone in the shop and my friends were in another shop . i was very angry i couldn t even speak a sentence that made sense . i shouted at him and left while he was smiling like he had done nothing wrong and as if he had been doing that daily .	['One of the shop keepers']	None	['shop']	['kept asking', 'touching', 'disgusting smile']	0	1	11	0	5
4322	saw two boys touching a girl and commenting on others , taking advantage of the crowd in the market .	['two boys']	None	['market']	['touching', 'commenting']	1	2	0	0	5
1272	a 9 years female was raped by neighbours in street while returning from school . the rapist was teenage student of 14 years . the victim was mentally torture and frequently experience seizure and mental disorder .	['teenage student', 'neighbours']	None	['street']	['raped']	1	1	5	0	1
4478	i have been sexually assaulted twice in my life , once at the age of 4 and the other when i was 14	None	None	None	['assaulted']	0	0	0	0	0
5000	i was at the metro station when a guy came and hit my breast . i could not react at all .	['guy']	None	['metro station']	['hit my breast']	0	1	0	0	3
1266	while boarding a matatu a man touched my waist squeezing himself inside the matatu . i asked him why he was touching me and he said he was supporting himself and was supporting himself . he was not sorry about it	['man']	None	['matatu']	['touched my waist']	2	1	0	0	2
0178	in mumbai , in a harbour line train . it was late afternoon around 45pm . a guy on an incoming train catcalled and ogled at me . i ignored him . i got onto a bogey myself and proceeded with my journey . on the station i got off at i see that the man is following me . and it was not my imagination , he stared directly at me and even grinned . i went to the nearest cop (they re always present on every station) and related the whole thing but unluckily the bastard had run away as soon as he saw me going towards the cops .	['guy', 'man']	['afternoon', '45pm']	['station']	['grinned', 'stared', 'ogled', 'catcalled', 'following']	2	1	0	1	3
4849	i was just passing through the station . i saw a group of guys who started commenting on me	['group of guys']	None	['station']	['commenting']	0	2	0	0	3
0391	a guy got on the metro from kirti nagar and sat beside me , he suddenly started singing songs while looking towards me and my friend and then kept looking for reasons to talk to us , by asking the next metro stations , our names , etc . he then c alled out a name before getting off the metro and commented on our clothes . he also kept bumping into us intentionally .	['guy']	None	['metro']	['looking for reasons to talk to us', 'bumping into', 'commented on our clothes', 'alled out a name', 'looking towards me']	0	1	0	0	2
0385	he was my own cousin brother , i used to share him all my problems regarding my family and other as well . i was with him in his room talking about my college and studies . . . he behaved like he is caring and helping me and started opening my cloth . . i couldn t do anything . . he started having sex with me . . . several times . . i haven t shared this story to anyone till today	['cousin brother']	None	['his room']	['opening my cloth', 'having sex with me']	1	1	1	0	4
4685	some people seemed so friendly , but kept following and simply trying to initiate a convrsation	['some people']	None	None	['initiate a convrsation', 'following']	0	0	0	0	0
4875	there were two three guys who were commenting during evening while i was out travelling .	['two three guys']	None	None	['commenting']	0	2	0	0	0
4861	she was on her way to toi market when she was stopped by two men to take a photo with her .	None	None	None	['take a photo', 'two men']	0	0	0	0	0
0434	on my way back home , i saw a girl being pulled and pushed by a boy towards his car . when the girl retaliated , she was slapped and hit . after much of hitting and abusing , the girl was hit with blows and thrown on the road and i heard the boy shoutingn that now you know what happens when you refuse to come along with me to my house	['boy']	None	None	['pushed', 'hit', 'thrown', 'pulled']	1	1	0	0	0
0352	it all began one day when i was coming back from school and decided to stop at a friend s place and check on her . she was not at home and i decided to open the door since i had her key . a few minutes later , a male friend came looking for her but i was the one he saw . this boy started telling me how beautiful i am . i realised that it was getting unbearable so i had to escape .	['boy', 'male friend']	None	['home']	['telling me how beautiful']	1	1	4	0	4
4134	a man patted my friend while she was walking near a park in the dark and ran away . he was on a bicycle .	['man']	['in the dark']	['park']	['patted']	2	1	0	2	7
0346	four years ago when we were in form three , a friend of mine was coming back from school after attending preeps(evening school reading)it was about 5 pm when she reached the central market , the former c . d . c banana plantation . two men came out of the plantation , held her and dragged her into the bush . she was raped and abandoned there . she was later discovered after three days .	['Two men']	['5 pm']	['plantation', 'market']	['held', 'raped', 'dragged']	2	2	0	1	5
1058	i was with my sister and her friends . we were waiting for an auto outside dwarka metro station and finally we got one and then we were followed by a group of guys who were in a car and started commenting . it happened in the night .	['group of guys']	['night']	['station']	['followed', 'commenting']	0	2	0	2	3
0408	every day this bridge is too crowded , cannot walk properly on office times in morning and daily some men or the other take advantage by touching women . not a single police personnel is there to look what is happening ? its continuously happening there , sometime there lights don t work on the bridge its too difficult to walk in dark on this bridge .	['some men']	['morning']	['bridge']	['touching']	2	0	0	1	1
4108	i am 14 year old boy and while returning from school to home some girls tried to touch my private things	['some girls']	None	None	['touch my private things']	1	2	0	0	0
1064	she walked pass a group of boys on her way to the market . she started hearing the boys autering insolent words and approaching her . she felt the hands of one of the boys on her buttocks but couldn t react because she was scared .	['boys']	None	['way to the market']	['autering insolent words', 'felt the hands']	1	2	0	0	0
4642	it was during the street festival at boudha , the street was so much crowded and i got harassed .	None	None	['street']	['harassed']	0	0	0	0	1
0424	was walking home alone from work today . . and had a guy , who didn t look a day older than 14 years , wink at me lecherously and then say in what i m sure he thought was his mostseductive voice , kahaan ja rahi ho , chamiya ? i was shocked and offended , and also a bit amused that a justpostpubescent boy had the nerve to be so blatantly jerklike .	["guy, who didn't look a day older than 14 years"]	None	None	["say in what I'm sure he thought was his mostseductive voice", 'wink at me lecherously']	1	1	1	0	0
0342	this event happened with me on a rainy day . i was walking on the road and it was around 7 pm in the evening , with one of my friend . suddenly a man cam from behind and touched me at wrong places and ran immediately . before i could react , he was gone far away . now i fear walking on the same street and that incident has left me with no words . we should take a step to stop this .	['man']	['evening', '7 pm']	['road']	['touched']	2	1	0	2	1
4124	one of my family friends was abused sexually by a family member from the age of 8 to 17 . delhi and punjab	['family member']	None	None	['abused']	0	1	1	0	0
4130	i mate some two men on my way home from school and they told me that they feel like having sex with me .	['two men']	None	None	['told me that they feel like having sex with me']	2	2	0	0	0
1048	it all happened to my friend . it was one evening when she was returning from school where she went to study . it was about 8pm a guy who had been asking her on a date and she refused sexually abused her with two of his other friends .	['his other friends', 'guy']	['evening', '8pm']	None	['abused']	0	2	4	2	0
0356	i was with my family in the monastery , i was called by a monk in his room to talk about an interaction class of buddhist principles . he was respected and well known monk , i the room he tried touch my body in uncomfortable way but he pretended as if he was just caring me . later , i told this to my parents but they said me to remain silent about it no one would believe it .	['monk', 'respected and well known monk']	None	['monastery']	['touch my body']	0	1	12	0	13
0430	a lady was called to bring cigarretes to a man who was in a private car . she brought the cigarettes and when this man was giving her money , he clinged in the ladies hand talking to her in low tone . the lady realized this man had hidden intensions , she removed her hands leaving the moneh . the man dropped the money and drove away faster .	['man']	None	None	['clinged']	2	1	0	0	0
4656	few boys crossing the metro station in their wagon r , went by whistling and passing comments	['few boys']	None	['metro station']	['passing comments', 'whistling']	1	2	0	0	3
0418	this happened in the year 2010 . a girl of about 35 years put to birth a girl child . because the father of her child left her and her child she depended on her brother . after 5 years she left the child with her . the uncle though married fell inlove with her little niece . one day during her wife s absence he raped the girl but the wife caught him	['uncle']	None	None	['raped']	2	1	1	0	0
4118	the boys in the taxi adjacent to mine just turned to me started passing very lewd comments and laughing .	['boys']	None	['taxi']	['laughing', 'passing very lewd comments']	1	2	0	0	2
1060	a girl went to a house to play with her friends and there was this boy who was elder to all of them and was alone at home when the girls came . after playing whn she was leaving he pressed her breasts and said its ok with friends	['boy']	None	['house']	['pressed her breasts']	1	1	0	0	4
1074	this incident took place in the evening . a group of boys in a car asked out loud to come and sit in the car and even opened the car door . such incidents takes place at dark places , on the streets and even openly in crowded places .	['group of boys']	['evening']	['streets']	['asked out loud to come']	1	2	0	2	1
4681	a guy was continuously commenting on a girl in metro s general coach during afternoon hours .	['guy']	['afternoon']	["metro's"]	['commenting']	0	1	0	1	2
4859	when i was at picnic with my friends , i noticed a group of boys were taking pictures of us	['group of boys']	None	None	['taking pictures']	1	2	0	0	0
0381	a few years ago , at around 1230 am one night , i was walking from the bus stop , towards her home . it was one of those dingy lanes . as i was walking i looked behind and saw these 23 drunk fellow s whistling , and calling me names . i walked as fast i could , boarded a taxi and reached home . i was shattered , devastated , wanted to beat them up but couldn t as i was all alone .	['23 drunk fellow']	['1230 am', 'night']	['lanes']	['whistling', 'calling me names']	0	2	0	2	1
0395	i was coming back from my college in a private cab . as soon as i reached my stop , the driver said he wanted to call a friend he forgot his mobile at his place . i gave him my mobile to help him but he called himself and saved my number . then next day onward i used to get calls messages , after 2 days i told my dad and then within a week i switched my number	['driver']	None	None	['get calls messages']	0	1	7	0	0
4695	brother in law sexually abused his sister in law . he raped her and threatened her day by day .	['abused', 'Brother in law']	None	None	['raped', 'threatened']	2	1	1	0	0
4865	in rohini sector 24 , this guy was commenting , making facial expressions , taking pictures .	['guy']	None	None	['making facial expressions', 'commenting', 'taking pictures']	0	1	0	0	0
4871	a group of boys standing outside the college were ogling at us commenting and cat calling	['group of boys']	None	None	['ogling', 'cat calling', 'commenting']	1	2	0	0	0
4326	a shopkeeper started touching a girl s private parts while she was window shopping for laptop bags .	['shopkeeper']	None	None	["touching a girl's private parts"]	0	1	11	0	0
0140	i was a young girl in 9th standard , playing in the streets of some residential area with a bunch of friends . a man , possibly in late 30s or early 40s , riding a scooter came close to where we were . after a moment , we realized the zipper on his trouser was open and he was possibly stroking himself , in full view of a group of 34 teenage girls . we were shocked and hurried into our houses . only after a few minutes of silence we realized what had just occurred and vowed to take down the registration number of the vehicle the next time this happened . we never got the chance .	['A man, possibly in late 30s or early 40s']	None	['streets of some residential area']	['zipper on his trouser was open']	2	1	0	0	1
0626	my friend told me that one night she went to the night club with her boyfriend around 1am . after the dance they went into the car and the guy forced her into romance which she never wanted . the force of the boy was more than hers so the boy succeeded to have sex with her and tore her clothes	['boyfriend', 'guy']	['night', '1am']	['car']	['tore her clothes', 'have sex with her', 'forced her into romance']	0	1	4	2	2
4440	a man comment a women when she was stading for local train the man who commite was in local train	['man']	None	['train']	['comment']	2	1	0	0	2
0632	i was on my terrace in the afternoon when a boy from the adjoining house approached me and asked me if i wanted to be friends with him . i said a yes . later that night , we were again on the terrace . he asked for a kiss , when i refused , he started groping me and touching me inappropriately	['boy from the adjoining house']	['afternoon', 'night']	None	['asked me if i wanted to be friends with him', 'groping', 'asked for a kiss', 'touching']	1	1	5	2	0
4332	i saw a man who was staring at a woman and making funny noises to her which made here uncomfortable	['man']	None	None	['staring', 'making funny noises']	2	1	0	0	0
1262	i was being harassed by a girl who asked me to date her and i refused . she reported me to my friends and even my brother that i underlook her . it happened twice last year and last two years that is 2013 and 2014	['girl']	None	None	['harassed']	1	1	0	0	0
0168	0300 pm , time when government colleges gets off and students take buses to go back to their homes . on the same time , people (or more correctly teenage labor ) try to harass school college girls either by commenting them on their looks or by whistling . girls during that hour avoid taking public buses instead , they carpool with their classmates or walk majority of their way back home . government has taken some serious actions against this , when a group of girls complained about this incident in the nearby police station .	['people', 'teenage labor']	['0300 pm']	None	['whistling', 'commenting']	1	0	0	1	0
1276	while going to my sister s house one man gave me a lift . he was talking nonsense to me . later he gave me his visiting card to give missed call and he would call me back . he even said that he would take me out .	['man']	None	None	['talking nonsense']	2	1	0	0	0
0183	in jaipur , my college backpack , i worked out and went out for shopping . i was pumped up . a 45 year old sikh man on a splender bike came to me and directly asked me to have sex with hi . 2) at various apps like webchat and all , i do showoff little bi and have been approached and asked gay relations . until and unless strong punishments live non bailable prison for min 2025 years or death punishment . rape has happened are happening and will still happen . awareness will come when punishments will be in practice .	['45 year old Sikh man']	None	None	['asked me to have sex']	2	1	0	0	0
4483	one day one girl was coming to boudha . and there are many boys and boys are harresing that girl .	['many boys']	None	None	['harresing']	1	2	0	0	0
0829	as i was standing to exit the bus , a man , either a conductor or passenger (he was wearing a leather bag that conductors primarily use) noticeably brushed his hands on my waist and butt , and when i asked what the fuck he was doing , he slithered off the bus .	['man']	None	['standing to exit the bus']	['brushed his hands on my waist']	2	1	0	0	2
4497	while returning from my morning walk , a man followed me till i turned around and confronted him .	['man']	['morning']	None	['followed']	2	1	0	1	0
1289	i was accompanied by 3 of my friends and we were going somewhere when a man stopped his car and asked for some directions . while i was giving him the directions , he pulled down his pants and showed his penis .	['man']	None	None	['pulled down his pants', 'showed his penis']	2	1	0	0	0
0197	at 6 . 30 am , i was walking towards bandra station . it was completely dark and there seemed to be no one on the road . suddenly someone caught me from the back and touched me near the crotch . when i turned i saw it was a man and screamed out of fright and shouted abuses at him . he ran off in the opposite direction . by the time a few people came from the station towards me , he had already gone . i have crossed 60 years of age and it was an extremely frightening and traumatic experience for me .	['someone']	['6.30 am']	['road']	['touched']	0	1	0	1	1
0801	while walking back home from my friend s house at 8 pm , i was followed by a guy on his bike who passed weird comments which i ignored and was walking fastly and then he stopped the bike in front of me and caught my hand . i pushed him away and ran to my house .	['guy']	['8 pm']	None	['passed weird comments', 'followed', 'caught']	0	1	0	2	0
0815	i was returning from college to home , there was a boy who was playing with his private parts showing to me . i was so scared and i run from there and told the incident to my friends . my friends also told me that the same guy always does that in that same place .	['boy']	None	None	['private parts showing']	1	1	0	0	0
4252	while my friend was going to the toilet complex in the evening , a boy followed her . its been a month .	['boy']	['evening']	['toilet complex']	['followed']	1	1	0	2	6
4534	a boy said something inappropriate to my friend . its been 6 months and happened in the afternoon .	['boy']	['afternoon']	None	['said something inappropriate']	1	1	0	1	0
4520	there are groups of men boys hanging around thane station , staring at women and passing comments	['groups of men/boys']	None	None	['passing comments', 'staring', 'Station']	1,2	2	0	0	0
0746	i was job hunting and this man promise to get me a job , so i gave him my phone number because he asked . he called me the following day to come and meet him in a place . when i got there , he asked for sex and promise to give me the job and money , if i had sex with him .	['man']	None	None	['asked for sex']	2	1	0	0	0
0020	students of karachi university are protesting against yet another sexual harassment case . this time its students of masters from urdu department protesting against a teacher known for sexually harassing not only students but teachers as well . this is the fourth year in a row when students have accused a teacher of sexual harassment in karachi university and a teacher currently serving as high up as dean of faculty is on the list of such teachers . students have gone on complete boycott of classes until administration removes the said teacher from the department . the said teacher is a famous name in the countrys literary circles and he has been known for verbally and physically harassing students . student advisor ansar rizvi had promised action against the said professor working in the varsity on an extension after retirement for over three years and touches around 80 years of age . reports of over eight female students have surfaced so far while students are taking no chance with the teacher against and demanding immediate removal from the faculty . karachi university has formulated a committee to investigate the matter however students are vary of the results since other teachers accused of harassment were cleared through inquiries and continue to teach at their respective faculty . dean , faculty of administrative sciences is looking over the matter and he promised swift results to the protesting students .	['teacher']	None	['University']	['harassing']	0	1	2	0	11
4246	i was subjected to cheap comments and songs while i was travelling in a public place during evening .	None	['evening']	['public place']	['cheap comments and songs']	0	0	0	2	0
1316	one day while i was travelling in a bus a girl was sitting near me and behind her 23 boys were standing and passing cheap comments . the girl knowingly ignored them just because she needed to travel daily .	['23 boys']	None	['bus']	['passing cheap comments']	1	2	0	0	2
0008	i was walking down the 15th main and just turned into the 16th cross in hsr layout sector 4 when i heard the sound of a scooter behind me . so i moved to the left hand side of the road . that particularly short stretch is a little dark as there are no houses on either side of the road and the trees are tall and thickly grown hiding the light from the street lamp . after a couple of minutes i realised that the scooter hadn t overtaken me , just as i realised this and turned my head to see the scooter rider put out his left hand and grabbed my right breast . i was wearing a thick sweater because it was late january and cold in the evening . even so i felt completely violated and screamed out an abuse . fortunately the sound actually came from my throat . when i realised that i shouted again . he had grabbed my breast and taken off immediately but when he heard me abuse him loudly he stopped and turned and made as if to return , but at that moment a young man turned the corner and i think that made him take off fast . i thought he would turn and get on to the 17th cross so i turned and went on to that road but he just disappeared . i can still remember vaguely his face and the fact that he was on an old scooter vespa or lambretta and was wearing a jacket . for more than a month i was scared everytime i walked on the road and heard a vehicle behind me . however , gradually with the support of friends and family and through prayer i overcame that . i am a professor , i train people to report crimes , to resist , to fight gender discrimination and all that and here was i a middle aged woman perceived to be strong and confident shattered by an incident like that . it wasn t the first time but something like that had happened after a long time , i had let my guard down as i was on sabbatical at that time and rarely went out . i didn t report to the police as i was i didn t know what i would tell them no vehicle number , no definite description of the criminal . i wish i had , just reporting that something like this had happened may have made the police alert .	['scooter rider']	['evening', 'a little dark']	['the road', 'HSR layout sector 4']	['grabbed']	0	1	0	2	1
4508	i was going to the market and a boy came on a bike and he tried to touch me on my private parts .	['boy']	None	['market']	['touch me on my private parts.']	1	1	0	0	5
1302	we were going in an auto and suddenly this car with 56 guys put on really loud music (disgusting , cheap songs) and were making weird expressions and followed us around for 1520 minutes . it was really scary .	['56 guys']	None	None	['followed', 'making weird expressions']	0	2	0	0	0
4291	a group of guys were constantly staring when i was boarding a metro . it happened during afternoon .	['group of guys']	['afternoon']	['metro']	['staring']	0	2	0	1	2
0949	i was at a shop when i a child of 1415 years of age sitting with his mother , suddenly few garments fell off and landed on the child s lap , the shopkeeper tried to touch her private parts in order to pick up the shirts , it looked intentional	['shopkeeper']	None	['shop']	['touch her private parts']	0	1	11	0	5
0791	when she was employed to work in socapalm plantation , she was alone in her work section and the head of the team came , started touching her and said he wants her to be his friend and that if she accepts to have sex with him , he will give her anything she wants .	['head of the team']	None	['plantation']	['touching her']	0	1	8	0	13
0785	while travelling in the bus , there was a person standing behind me and was fully on me . he was touching my body parts and when i pointed it out to him , he said the bus is crowded and thats why it happened , but i could feel it that it was not because of the rush	None	None	['bus']	['touching']	0	0	0	0	2
4285	ithappened to me when i was travelling back home and he followed me and tried to have a conversation	None	None	None	['followed', 'have a conversation']	0	0	0	0	0
0975	while waiting to get on the train an indian man walked towards me , as he passed me , without making eye contact he pinched me very hard on the thigh . he carried on walking without looking back and i was so shocked i just got on the train .	['Indian man']	None	['train']	['pinched me']	2	1	0	0	2
0961	my friend and i were going back home from school , 2 boys in their school uniform started following us and commenting on us . one boy made fun of my friend s breasts . these boys always stand outside girl s schools and create problems for us	['2 boys']	None	["outside girl's schools"]	["made fun of my friend's breasts", 'following', 'commenting']	1	2	0	0	11
4736	two boys commented while we were passing by . it happened in the afternoon . let the dogs bark !	['Two boys']	['afternoon']	None	['commented']	1	2	0	1	0
0550	while coming from a sub center to my place , a guy near mehrauli followed me . it happened thrice at that place . i informed about this to my parents after which they had asked me to quit my job . but fortunately , i was given another sub center , though i informed the management about this incident later on	['guy']	None	None	['followed']	0	1	0	0	0
0236	this incident happened in a public vehicle . the country was suffering from fuel crisis . the public vehicles were packed my sister was travelling in a micro bus where there was no space to put in the legs she suddenly saw and old aged man (abt 5560 yrs) touching the hip of a teenaged girl . my sister didn t say anything to the man . the old man chronically touched the hip . the harrased girl noticed the man and returned back she said nothing .	['old aged man', 'old man']	None	['public vehicle', 'micro bus']	['touching', 'touched']	2	1	0	0	2
1128	sexual harassment . one morning a man was carried to the police station for raping a girl . he claimed that he was drunk but the girl could not even talk at the moment because she was unconscious . the little girl bled to dead .	['man']	['morning']	None	['raping']	2	1	0	1	0
4050	when i was returning to home from aunti house some boys in micro bus was commenting and touching me . . . . . .	['some boys']	None	['bus']	['touching', 'commenting']	1	2	0	0	2
4044	i am 15 years old boy once i was going through the way of nepaltar someone followed me and i was so scared	['someone']	None	None	['followed']	0	1	0	0	0
0222	i was once alone in delhi waiting for my driver to come pick me . it was almost 11 pm . there were just 4 men around me . i called up my brother who was home as i could not get through my driver s phone . he was talking to the person who had sent the driver . one man started walking towards me . i was scared to death . i could sense the fear in my brother s tone . just as he passed by , my driver came running through . i couldn t say enough thank god that day	['One man']	['11 pm']	None	['walking towards']	2	1	0	2	0
0544	late in the night there was a couple talking to each other then suddenly the guy got angry on something nd slapped the girl he was talking to . and he was trying to beat her more and the girl was trying to protect her . even the guy s friend were seeing this but they weren t stopping it . it was really bad .	['guy']	['night']	None	['beat', 'slapped']	0	1	0	2	0
1114	while a girl was going to attend a party at the evening time where she had to cross a narrow road . but on the way there was 4 guys staring at her teasing and using bad words to her . now she is so afraid to go out from home .	['4 guys']	['evening']	['road']	['staring', 'using bad words', 'teasing']	0	2	0	2	1
4093	a group of young boys who cluster together in a group , usually cat call or comment at women who pass by .	['group of young boys']	None	None	['cat call', 'comment']	1	2	0	0	0
4087	i was going across the street to a grocery store when two men began to follow me on bikes and commented .	['two men']	None	None	['commented', 'follow']	2	2	0	0	0
4939	a person was constantly rubbing his elbow on my body while sitting beside me in the auto	['person']	None	['auto']	['rubbing']	0	1	0	0	2
4911	on my way to school at morning time , few boys followed me and try to show me nude photos .	['few boys']	['morning']	None	['followed', 'show me nude photos']	1	2	0	1	0
4905	i saw a girl facing in very uncomfortable situtation in the form of catcalls and whistle .	None	None	None	['catcalls', 'whistle']	0	0	0	0	0
4904	two guys on bike with handkerchief on their face were driving fast and whistling on girls	['two guys']	None	None	['whistling']	0	2	0	0	0
4910	rickshaw driver started clicking pictures from the front seat . it happened in the evening .	['Rickshaw driver']	['evening']	None	['clicking pictures']	0	1	7	2	0
4086	have seen girls being stared upon by guys and making them feel uncomfortable . also whistling and ogling .	['guys']	None	None	['stared', 'ogling', 'whistling']	0	2	0	0	0
0586	i and my fiance at that time (now wife) were readying to return on our bike from some personal work , when an unknown man passed his hand on her back in a deliberate manner from behind and went past . i decided not to follow the person as it was getting dark even though my fiancee was very angry .	['unknown man']	['getting dark']	None	['passed his hand on her back']	2	1	0	2	0
4938	i was waiting for a metro and a guy standing behind me was commenting and staring at me .	['guy']	None	['metro']	['staring', 'commenting']	0	1	0	0	2
0592	from hitech city to jntu autos and cabs . there is no controlon autos and cabs girls are sitting beside men . they are touching unnecessarily . once i catch cab from hitech to jntu . the men in the cab are behaving badly . so , i get down at hitech rly station itself . my suggestion is dont get into cabs .	['men']	None	None	['touching', 'behaving']	2	0	0	0	0
4092	some men called a girl and when she refused they started calling her names and commenting on her features	['men']	None	None	['started calling her names', 'commenting on her features', 'called']	2	2	0	0	0
4079	a girl says that she was raped where her clothes were torn and she was made to drink something poisonous .	None	None	None	['raped']	0	0	0	0	0
1101	my worst experience is when once i was travelling from ponda to panjim by a bus named jyoti (ga . 05 . t6644) . when the bus conductor came to know i was a half ticket passenger , he started saying bad things using very bad words .	['conductor']	None	['bus']	['saying bad things']	0	1	6	0	2
0579	when i was coming to school there i meet grp of boys . they were schl students . i was carrying tiffin for my sister in one hand and bundle of exercise book on other hand . they were starring at me and after few minutes they start passing bad comment by saying they can carry me along with my stuffs .	['grp of boys']	None	None	['passing bad comment', 'starring']	0	2	0	0	0
1115	i went to a male friend s place for visiting . we went out to a drinking spot . we returned to his place and he still gave me something to drink . i got drunk and he made advances towards me and i responded because i was drunk .	['male friend']	None	['his place']	['made advances towards me']	0	1	4	0	4
4045	i was at mlolongo town when some ladies stripped themselves naked to lure me to sex but i ran away quickly	['some ladies']	None	None	['lure me to sex', 'stripped themselves naked']	2	2	0	0	0
4723	one of my colleague used to pass comment on me as well as asked me to go in hotel with him .	['One of my colleague']	None	None	['pass comment', 'asked me to go in hotel with him']	0	1	8	0	0
0545	i was returning home from my tution classes . two boys came in bike and hit me in my chest really hard . i shouted at them while they drove away . since there was none around , i walked fast and they again came . i was so afraid but then i met an elderly woman and asked for her help . later , the boys ran away .	['Two boys']	None	None	['hit']	1	2	0	0	0
0551	i used to be in relationship with my ex . we used to go on date at different places . he started asking me for physical relationship . later he started forcing me to have this . i couldn t share this with my parents but when i asked my friends for suggestion they asked me to quit relationship and i did so .	['my ex']	None	None	['asking me for physical relationship', 'forcing me to have this']	0	1	4	0	0
4737	i witnessed an incident when a guy tried to touch a girl while we were travelling in a bus .	['guy']	None	['bus']	['touch']	0	1	0	0	2
4051	i was standing at the bus stop , two boys came and started teasing me , , , they do put racist remark on me . .	['two boys']	None	['bus stop']	['put racist remark', 'teasing']	1	2	0	0	3
1129	i was with a friend and we were walking when a guy started following us and making kissing sounds and when he turned towards us , he had his private part exposed . he also followed us for a while . took place in the afternoon .	['guy']	['afternoon']	['walking']	['making kissing sounds', 'following', 'private part exposed']	0	1	0	1	1
0237	there was a househelp who used to sodomise a form 3 boy whose both parents were working away from home . whenever everyone was out of the house the boy would come back to his house to have sex with the house help yet the parents thought he was in school . it took the intervention of his teacher who asked the parents why he was nolonger coming to school . some concerned neighbour s househelp then had to reveal it all to save the situation .	['boy']	None	['house']	['have sex with']	1	1	0	0	4
0960	i was with my friends in narayanhiti museum , when my friends were in queue for ticket i was sitting nearby just then a policeman came and said me you cant sit here touching the body . later he pretended as if he didn t do it intentionally .	['policeman']	None	['museum']	['touching the body']	0	1	9	0	13
0784	at my school carnival there were a few men who tried to spank me , even though there were teachers around who were females and did not stand up but my male friends stood up for me . one of them almost got beaten up but he made sure that those men left the campus .	['few men']	None	['school']	['got beaten up', 'spank']	2	2	0	0	11
4284	i was in bake bihari temple , it was extremely crowded . i was touched inappropriately more than once .	None	None	['temple']	['touched']	0	0	0	0	13
4290	commenting , catcalls and taking pictures in metro (rajiv chowk) in the evening . it cannot be described .	None	['evening']	['metro']	['catcalls', 'Commenting', 'taking pictures']	0	0	0	2	2
0790	this person always text me in my phone and writes what he is doing , where he has gone , how spent all his day , when even i have told him not to write n tries to lure me with different things , i have blocked him but he still send me message from different numbers	['person']	None	None	['send me message']	0	1	0	0	0
0948	catcalls and passing comments were two of the ghastly things the delhi police at the international airport put me and my friend through . it is appalling that the protectors and law enforcers at the airport can make someone so uncomfortable .	None	None	['airport']	['passing comments', 'Catcalls']	0	0	0	0	13
1303	it happened at amar colony , lajpat nagar during winters 2012 in the night . two people on bike started following us . they commented , eve teased for a while and when we entered a shop to escape , they rushed away .	['Two people on bike']	['night']	None	['teased', 'following', 'commented']	0	2	0	2	0
